t,dt,desired_v,left,right,distance,state
0.000,0.000,0.60,1.00,1.00,1.00,Run
0.012,0.012,0.60,-0.43,-0.43,1.00,Run
0.025,0.013,0.60,1.00,1.00,1.00,Run
0.037,0.013,0.60,-0.39,-0.39,1.00,Run
0.050,0.013,0.60,1.00,1.00,1.00,Run
0.062,0.013,0.60,-0.38,-0.38,1.00,Run
0.075,0.013,0.60,0.99,0.99,1.00,Run
0.087,0.013,0.60,-0.38,-0.38,1.00,Run
0.100,0.013,0.60,0.98,0.98,1.00,Run
0.113,0.013,0.60,-0.35,-0.35,1.00,Run
0.125,0.013,0.60,0.97,0.97,1.00,Run
0.138,0.013,0.60,-0.35,-0.35,1.00,Run
0.150,0.013,0.60,0.97,0.97,1.00,Run
0.163,0.013,0.60,-0.34,-0.34,1.00,Run
0.175,0.013,0.60,0.97,0.97,1.00,Run
0.188,0.013,0.60,-0.33,-0.33,1.00,Run
0.201,0.013,0.60,0.97,0.97,1.00,Run
0.213,0.013,0.60,-0.33,-0.33,1.00,Run
0.226,0.013,0.60,0.97,0.97,1.00,Run
0.238,0.012,0.60,-0.35,-0.35,1.00,Run
0.250,0.012,0.60,1.00,1.00,1.00,Run
0.262,0.012,0.60,-0.36,-0.36,1.00,Run
0.275,0.013,0.60,1.00,1.00,1.00,Run
0.287,0.013,0.60,-0.35,-0.35,1.00,Run
0.300,0.013,0.60,1.00,1.00,1.00,Run
0.313,0.013,0.60,-0.35,-0.35,1.00,Run
0.325,0.013,0.60,1.00,1.00,1.00,Run
0.338,0.013,0.60,-0.34,-0.34,1.00,Run
0.350,0.013,0.60,1.00,1.00,1.00,Run
0.362,0.012,0.60,-0.35,-0.35,1.00,Run
0.375,0.012,0.60,1.00,1.00,1.00,Run
0.387,0.013,0.60,-0.34,-0.34,1.00,Run
0.398,0.011,0.60,1.00,1.00,1.00,Run
0.411,0.013,0.60,-0.33,-0.33,1.00,Run
0.424,0.013,0.60,1.00,1.00,1.00,Run
0.436,0.012,0.60,-0.34,-0.34,1.00,Run
0.448,0.013,0.60,1.00,1.00,1.00,Run
0.461,0.013,0.60,-0.33,-0.33,1.00,Run
0.472,0.011,0.60,1.00,1.00,1.00,Run
0.485,0.013,0.60,-0.32,-0.32,1.00,Run
0.497,0.013,0.60,1.00,1.00,1.00,Run
0.510,0.013,0.60,-0.32,-0.32,1.00,Run
0.522,0.012,0.60,1.00,1.00,1.00,Run
0.535,0.013,0.60,-0.32,-0.32,1.00,Run
0.547,0.012,0.60,1.00,1.00,1.00,Run
0.560,0.013,0.60,-0.31,-0.31,1.00,Run
0.572,0.013,0.60,1.00,1.00,1.00,Run
0.582,0.010,0.60,-0.44,-0.44,1.00,Run
0.595,0.012,0.60,1.00,1.00,1.00,Run
0.607,0.012,0.60,-0.31,-0.31,1.00,Run
0.620,0.013,0.60,1.00,1.00,1.00,Run
0.632,0.013,0.60,-0.30,-0.30,1.00,Run
0.645,0.013,0.60,1.00,1.00,1.00,Run
0.657,0.012,0.60,-0.31,-0.31,1.00,Run
0.670,0.013,0.60,1.00,1.00,1.00,Run
0.681,0.012,0.60,-0.34,-0.34,1.00,Run
0.692,0.011,0.60,1.00,1.00,1.00,Run
0.705,0.013,0.60,-0.29,-0.29,1.00,Run
0.718,0.013,0.60,1.00,1.00,1.00,Run
0.728,0.010,0.60,-0.41,-0.41,1.00,Run
0.738,0.010,0.60,1.00,1.00,1.00,Run
0.751,0.013,0.60,-0.28,-0.28,1.00,Run
0.762,0.012,0.60,1.00,1.00,1.00,Run
0.775,0.013,0.60,-0.28,-0.28,1.00,Run
0.788,0.013,0.60,0.99,0.99,1.00,Run
0.800,0.013,0.60,-0.28,-0.28,1.00,Run
0.813,0.013,0.60,0.99,0.99,1.00,Run
0.825,0.013,0.60,-0.27,-0.27,1.00,Run
0.838,0.013,0.60,0.99,0.99,1.00,Run
0.850,0.013,0.60,-0.26,-0.26,1.00,Run
0.862,0.011,0.60,1.00,1.00,1.00,Run
0.874,0.013,0.60,-0.27,-0.27,1.00,Run
0.887,0.013,0.60,1.00,1.00,1.00,Run
0.899,0.013,0.60,-0.27,-0.27,1.00,Run
0.912,0.012,0.60,1.00,1.00,1.00,Run
0.922,0.011,0.60,-0.37,-0.37,1.00,Run
0.935,0.013,0.60,1.00,1.00,1.00,Run
0.946,0.012,0.60,-0.32,-0.32,1.00,Run
0.959,0.013,0.60,1.00,1.00,1.00,Run
0.971,0.012,0.60,-0.27,-0.27,1.00,Run
0.984,0.013,0.60,1.00,1.00,1.00,Run
0.997,0.013,0.60,-0.26,-0.26,1.00,Run
1.009,0.013,0.60,1.00,1.00,1.00,Run
1.022,0.013,0.60,-0.25,-0.25,1.00,Run
1.034,0.012,0.60,1.00,1.00,1.00,Run
1.045,0.011,0.60,-0.33,-0.33,1.00,Run
1.057,0.013,0.60,1.00,1.00,1.00,Run
1.070,0.013,0.60,-0.25,-0.25,1.00,Run
1.081,0.012,0.60,1.00,1.00,1.00,Run
1.094,0.012,0.60,-0.25,-0.25,1.00,Run
1.104,0.010,0.60,1.00,1.00,1.00,Run
1.117,0.013,0.60,-0.24,-0.24,1.00,Run
1.129,0.013,0.60,1.00,1.00,1.00,Run
1.140,0.011,0.60,-0.31,-0.31,1.00,Run
1.152,0.012,0.60,1.00,1.00,1.00,Run
1.165,0.013,0.60,-0.24,-0.24,1.00,Run
1.178,0.013,0.60,1.00,1.00,1.00,Run
1.190,0.013,0.60,-0.23,-0.23,1.00,Run
1.203,0.013,0.60,0.99,0.99,1.00,Run
1.214,0.012,0.60,-0.26,-0.26,1.00,Run
1.227,0.013,0.60,1.00,1.00,1.00,Run
1.240,0.013,0.60,-0.23,-0.23,1.00,Run
1.252,0.013,0.60,1.00,1.00,1.00,Run
1.264,0.012,0.60,-0.26,-0.26,1.00,Run
1.275,0.011,0.60,1.00,1.00,1.00,Run
1.287,0.013,0.60,-0.22,-0.22,1.00,Run
1.300,0.012,0.60,1.00,1.00,1.00,Run
1.310,0.010,0.60,-0.34,-0.34,1.00,Run
1.322,0.012,0.60,1.00,1.00,1.00,Run
1.334,0.011,0.60,-0.28,-0.28,1.00,Run
1.346,0.013,0.60,1.00,1.00,1.00,Run
1.359,0.012,0.60,-0.22,-0.22,1.00,Run
1.371,0.013,0.60,1.00,1.00,1.00,Run
1.384,0.013,0.60,-0.21,-0.21,1.00,Run
1.396,0.013,0.60,1.00,1.00,1.00,Run
1.409,0.013,0.60,-0.21,-0.21,1.00,Run
1.421,0.013,0.60,1.00,1.00,1.00,Run
1.434,0.013,0.60,-0.20,-0.20,1.00,Run
1.445,0.011,0.60,1.00,1.00,1.00,Run
1.457,0.013,0.60,-0.20,-0.20,1.00,Run
1.470,0.013,0.60,1.00,1.00,1.00,Run
1.482,0.013,0.60,-0.20,-0.20,1.00,Run
1.492,0.010,0.60,1.00,1.00,1.00,Run
1.505,0.013,0.60,-0.20,-0.20,1.00,Run
1.517,0.013,0.60,1.00,1.00,1.00,Run
1.530,0.013,0.60,-0.20,-0.20,1.00,Run
1.543,0.013,0.60,1.00,1.00,1.00,Run
1.555,0.012,0.60,-0.19,-0.19,1.00,Run
1.568,0.013,0.60,1.00,1.00,1.00,Run
1.580,0.013,0.60,-0.19,-0.19,1.00,Run
1.593,0.013,0.60,1.00,1.00,1.00,Run
1.605,0.012,0.60,-0.19,-0.19,1.00,Run
1.618,0.013,0.60,1.00,1.00,1.00,Run
1.630,0.013,0.60,-0.19,-0.19,1.00,Run
1.643,0.013,0.60,1.00,1.00,1.00,Run
1.654,0.011,0.60,-0.25,-0.25,1.00,Run
1.666,0.013,0.60,1.00,1.00,1.00,Run
1.679,0.013,0.60,-0.18,-0.18,1.00,Run
1.692,0.013,0.60,1.00,1.00,1.00,Run
1.702,0.011,0.60,-0.26,-0.26,1.00,Run
1.714,0.011,0.60,1.00,1.00,1.00,Run
1.726,0.012,0.60,-0.18,-0.18,1.00,Run
1.739,0.013,0.60,1.00,1.00,1.00,Run
1.751,0.013,0.60,-0.18,-0.18,1.00,Run
1.764,0.012,0.60,1.00,1.00,1.00,Run
1.774,0.010,0.60,-0.28,-0.28,1.00,Run
1.787,0.013,0.60,1.00,1.00,1.00,Run
1.799,0.012,0.60,-0.20,-0.20,1.00,Run
1.811,0.013,0.60,1.00,1.00,1.00,Run
1.824,0.013,0.60,-0.17,-0.17,1.00,Run
1.836,0.013,0.60,1.00,1.00,1.00,Run
1.849,0.012,0.60,-0.17,-0.17,1.00,Run
1.859,0.011,0.60,1.00,1.00,1.00,Run
1.872,0.013,0.60,-0.16,-0.16,1.00,Run
1.884,0.012,0.60,1.00,1.00,1.00,Run
1.894,0.011,0.60,-0.26,-0.26,1.00,Run
1.906,0.012,0.60,1.00,1.00,1.00,Run
1.918,0.013,0.60,-0.16,-0.16,1.00,Run
1.931,0.013,0.60,1.00,1.00,1.00,Run
1.942,0.011,0.60,-0.21,-0.21,1.00,Run
1.955,0.013,0.60,1.00,1.00,1.00,Run
1.967,0.012,0.60,-0.16,-0.16,1.00,Run
1.977,0.010,0.60,1.00,1.00,1.00,Run
1.988,0.010,0.60,-0.27,-0.27,1.00,Run
2.000,0.013,0.60,1.00,1.00,1.00,Run
2.012,0.012,0.60,-0.16,-0.16,1.00,Run
2.024,0.012,0.60,1.00,1.00,0.99,Run
2.036,0.013,0.60,-0.14,-0.14,0.99,Run
2.052,0.015,0.60,0.91,0.91,0.99,Run
2.062,0.010,0.60,-0.14,-0.14,0.99,Run
2.074,0.012,0.60,1.00,1.00,0.98,Run
2.087,0.013,0.60,-0.14,-0.14,0.98,Run
2.099,0.012,0.60,1.00,1.00,0.98,Run
2.112,0.013,0.60,-0.14,-0.14,0.97,Run
2.124,0.012,0.60,1.00,1.00,0.97,Run
2.136,0.012,0.60,-0.15,-0.15,0.97,Run
2.149,0.013,0.60,1.00,1.00,0.97,Run
2.161,0.013,0.60,-0.13,-0.13,0.96,Run
2.173,0.011,0.60,1.00,1.00,0.96,Run
2.184,0.012,0.60,-0.18,-0.18,0.96,Run
2.196,0.012,0.60,1.00,1.00,0.96,Run
2.208,0.012,0.60,-0.17,-0.17,0.95,Run
2.221,0.013,0.60,1.00,1.00,0.95,Run
2.233,0.013,0.60,-0.13,-0.13,0.95,Run
2.244,0.011,0.60,1.00,1.00,0.95,Run
2.257,0.012,0.60,-0.14,-0.14,0.94,Run
2.269,0.013,0.60,1.00,1.00,0.94,Run
2.282,0.013,0.60,-0.12,-0.12,0.94,Run
2.292,0.011,0.60,1.00,1.00,0.93,Run
2.305,0.013,0.60,-0.12,-0.12,0.93,Run
2.317,0.012,0.60,1.00,1.00,0.93,Run
2.329,0.013,0.60,-0.12,-0.12,0.93,Run
2.342,0.013,0.60,1.00,1.00,0.92,Run
2.352,0.010,0.60,-0.22,-0.22,0.92,Run
2.365,0.013,0.60,1.00,1.00,0.92,Run
2.377,0.013,0.60,-0.12,-0.12,0.92,Run
2.390,0.013,0.60,1.00,1.00,0.91,Run
2.402,0.013,0.60,-0.11,-0.11,0.91,Run
2.415,0.013,0.60,1.00,1.00,0.91,Run
2.428,0.013,0.60,-0.11,-0.11,0.90,Run
2.440,0.012,0.60,1.00,1.00,0.90,Run
2.452,0.012,0.60,-0.12,-0.12,0.90,Run
2.465,0.013,0.60,1.00,1.00,0.90,Run
2.477,0.013,0.60,-0.11,-0.11,0.89,Run
2.490,0.013,0.60,1.00,1.00,0.89,Run
2.502,0.012,0.60,-0.11,-0.11,0.89,Run
2.515,0.013,0.60,1.00,1.00,0.88,Run
2.527,0.012,0.60,-0.13,-0.13,0.88,Run
2.539,0.013,0.60,1.00,1.00,0.88,Run
2.552,0.013,0.60,-0.10,-0.10,0.88,Run
2.562,0.011,0.60,1.00,1.00,0.87,Run
2.575,0.013,0.60,-0.10,-0.10,0.87,Run
2.587,0.012,0.60,1.00,1.00,0.87,Run
2.600,0.013,0.60,-0.10,-0.10,0.87,Run
2.612,0.013,0.60,1.00,1.00,0.86,Run
2.624,0.012,0.60,-0.14,-0.14,0.86,Run
2.634,0.011,0.60,1.00,1.00,0.86,Run
2.647,0.013,0.60,-0.09,-0.09,0.85,Run
2.659,0.013,0.60,1.00,1.00,0.85,Run
2.671,0.011,0.60,-0.15,-0.15,0.85,Run
2.682,0.012,0.60,1.00,1.00,0.85,Run
2.693,0.011,0.60,-0.18,-0.18,0.84,Run
2.706,0.013,0.60,1.00,1.00,0.84,Run
2.718,0.013,0.60,-0.09,-0.09,0.84,Run
2.731,0.013,0.60,1.00,1.00,0.84,Run
2.742,0.012,0.60,-0.12,-0.12,0.83,Run
2.753,0.011,0.60,1.00,1.00,0.83,Run
2.766,0.013,0.60,-0.08,-0.08,0.83,Run
2.778,0.012,0.60,1.00,1.00,0.82,Run
2.790,0.012,0.60,-0.09,-0.09,0.82,Run
2.802,0.012,0.60,1.00,1.00,0.82,Run
2.815,0.013,0.60,-0.08,-0.08,0.82,Run
2.827,0.013,0.60,1.00,1.00,0.81,Run
2.840,0.013,0.60,-0.08,-0.08,0.81,Run
2.852,0.012,0.60,1.00,1.00,0.81,Run
2.865,0.012,0.60,-0.08,-0.08,0.81,Run
2.877,0.012,0.60,1.00,1.00,0.80,Run
2.888,0.011,0.60,-0.12,-0.12,0.80,Run
2.901,0.013,0.60,1.00,1.00,0.80,Run
2.913,0.013,0.60,-0.07,-0.07,0.79,Run
2.926,0.012,0.60,1.00,1.00,0.79,Run
2.937,0.011,0.60,-0.13,-0.13,0.79,Run
2.950,0.013,0.60,1.00,1.00,0.79,Run
2.962,0.013,0.60,-0.07,-0.07,0.78,Run
2.974,0.012,0.60,1.00,1.00,0.78,Run
2.985,0.011,0.60,-0.14,-0.14,0.78,Run
2.996,0.011,0.60,1.00,1.00,0.78,Run
3.009,0.013,0.60,-0.07,-0.07,0.77,Run
3.021,0.012,0.60,1.00,1.00,0.77,Run
3.033,0.013,0.60,-0.06,-0.06,0.77,Run
3.046,0.013,0.60,1.00,1.00,0.76,Run
3.056,0.010,0.60,-0.16,-0.16,0.76,Run
3.067,0.011,0.60,1.00,1.00,0.76,Run
3.078,0.010,0.60,-0.17,-0.17,0.76,Run
3.090,0.012,0.60,1.00,1.00,0.75,Run
3.102,0.013,0.60,-0.06,-0.06,0.75,Run
3.114,0.011,0.60,1.00,1.00,0.75,Run
3.126,0.013,0.60,-0.06,-0.06,0.75,Run
3.139,0.013,0.60,1.00,1.00,0.74,Run
3.151,0.013,0.60,-0.05,-0.05,0.74,Run
3.164,0.013,0.60,1.00,1.00,0.74,Run
3.176,0.013,0.60,-0.05,-0.05,0.74,Run
3.189,0.013,0.60,1.00,1.00,0.73,Run
3.201,0.013,0.60,-0.05,-0.05,0.73,Run
3.214,0.013,0.60,0.99,0.99,0.73,Run
3.226,0.013,0.60,-0.05,-0.05,0.72,Run
3.237,0.011,0.60,1.00,1.00,0.72,Run
3.250,0.013,0.60,-0.05,-0.05,0.72,Run
3.262,0.013,0.60,1.00,1.00,0.72,Run
3.275,0.013,0.60,-0.05,-0.05,0.71,Run
3.286,0.011,0.60,1.00,1.00,0.71,Run
3.297,0.011,0.60,-0.12,-0.12,0.71,Run
3.307,0.011,0.60,1.00,1.00,0.71,Run
3.320,0.013,0.60,-0.05,-0.05,0.70,Run
3.332,0.013,0.60,1.00,1.00,0.70,Run
3.344,0.011,0.60,-0.10,-0.10,0.70,Run
3.356,0.013,0.60,1.00,1.00,0.69,Run
3.369,0.013,0.60,-0.04,-0.04,0.69,Run
3.381,0.012,0.60,1.00,1.00,0.69,Run
3.394,0.013,0.60,-0.04,-0.04,0.69,Run
3.406,0.012,0.60,1.00,1.00,0.68,Run
3.418,0.012,0.60,-0.06,-0.06,0.68,Run
3.430,0.013,0.60,1.00,1.00,0.68,Run
3.442,0.012,0.60,-0.06,-0.06,0.68,Run
3.454,0.012,0.60,1.00,1.00,0.67,Run
3.465,0.010,0.60,-0.15,-0.15,0.67,Run
3.477,0.012,0.60,1.00,1.00,0.67,Run
3.488,0.011,0.60,-0.12,-0.12,0.67,Run
3.500,0.013,0.60,1.00,1.00,0.66,Run
3.512,0.012,0.60,-0.05,-0.05,0.66,Run
3.524,0.012,0.60,1.00,1.00,0.66,Run
3.534,0.010,0.60,-0.14,-0.14,0.65,Run
3.547,0.012,0.60,1.00,1.00,0.65,Run
3.557,0.011,0.60,-0.11,-0.11,0.65,Run
3.568,0.011,0.60,1.00,1.00,0.65,Run
3.581,0.013,0.60,-0.03,-0.03,0.64,Run
3.593,0.013,0.60,1.00,1.00,0.64,Run
3.606,0.013,0.60,-0.02,-0.02,0.64,Run
3.618,0.012,0.60,1.00,1.00,0.64,Run
3.629,0.011,0.60,-0.10,-0.10,0.63,Run
3.641,0.012,0.60,1.00,1.00,0.63,Run
3.652,0.011,0.60,-0.07,-0.07,0.63,Run
3.665,0.013,0.60,1.00,1.00,0.63,Run
3.677,0.013,0.60,-0.02,-0.02,0.62,Run
3.690,0.012,0.60,1.00,1.00,0.62,Run
3.702,0.013,0.60,-0.02,-0.02,0.62,Run
3.715,0.012,0.60,1.00,1.00,0.61,Run
3.727,0.013,0.60,-0.02,-0.02,0.61,Run
3.740,0.013,0.60,1.00,1.00,0.61,Run
3.752,0.013,0.60,-0.01,-0.01,0.61,Run
3.764,0.012,0.60,1.00,1.00,0.60,Run
3.774,0.010,0.60,-0.12,-0.12,0.60,Run
3.787,0.013,0.60,1.00,1.00,0.60,Run
3.799,0.013,0.60,-0.01,-0.01,0.60,Run
3.812,0.013,0.60,1.00,1.00,0.59,Run
3.822,0.011,0.60,-0.09,-0.09,0.59,Run
3.835,0.013,0.60,1.00,1.00,0.59,Run
3.847,0.013,0.60,-0.01,-0.01,0.58,Run
3.859,0.012,0.60,1.00,1.00,0.58,Run
3.872,0.013,0.60,-0.01,-0.01,0.58,Run
3.884,0.013,0.60,1.00,1.00,0.58,Run
3.896,0.012,0.60,-0.04,-0.04,0.57,Run
3.908,0.012,0.60,1.00,1.00,0.57,Run
3.921,0.013,0.60,-0.00,-0.00,0.57,Run
3.932,0.012,0.60,1.00,1.00,0.57,Run
3.943,0.011,0.60,-0.06,-0.06,0.56,Run
3.956,0.013,0.60,1.00,1.00,0.56,Run
3.967,0.011,0.60,-0.07,-0.07,0.56,Run
3.979,0.013,0.60,1.00,1.00,0.55,Run
3.992,0.013,0.60,-0.00,-0.00,0.55,Run
4.008,0.016,0.60,0.90,0.90,0.55,Run
4.021,0.013,0.60,0.11,0.11,0.55,Run
4.032,0.011,0.60,0.93,0.93,0.54,Run
4.045,0.013,0.60,0.08,0.08,0.54,Run
4.057,0.013,0.60,0.93,0.93,0.54,Run
4.070,0.013,0.60,0.08,0.08,0.53,Run
4.082,0.012,0.60,0.93,0.93,0.53,Run
4.094,0.011,0.60,0.03,0.03,0.53,Run
4.106,0.012,0.60,0.99,0.99,0.53,Run
4.118,0.012,0.60,0.00,0.00,0.52,Run
4.130,0.013,0.60,1.00,1.00,0.52,Run
4.143,0.012,0.60,-0.00,-0.00,0.52,Run
4.155,0.013,0.60,1.00,1.00,0.52,Run
4.168,0.013,0.60,0.01,0.01,0.51,Run
4.180,0.012,0.60,1.00,1.00,0.51,Run
4.192,0.013,0.60,0.01,0.01,0.51,Run
4.205,0.013,0.60,1.00,1.00,0.50,Run
4.217,0.013,0.60,0.01,0.01,0.50,Run
4.230,0.013,0.60,1.00,1.00,0.50,Run
4.243,0.013,0.60,0.01,0.01,0.50,Run
4.255,0.013,0.60,1.00,1.00,0.49,Run
4.268,0.013,0.60,0.02,0.02,0.49,Run
4.280,0.013,0.60,1.00,1.00,0.49,Run
4.293,0.012,0.60,0.02,0.02,0.48,Run
4.305,0.013,0.60,1.00,1.00,0.48,Run
4.318,0.013,0.60,0.02,0.02,0.48,Run
4.330,0.012,0.60,1.00,1.00,0.48,Run
4.342,0.013,0.60,0.02,0.02,0.47,Run
4.353,0.011,0.60,1.00,1.00,0.47,Run
4.365,0.012,0.60,0.01,0.01,0.47,Run
4.378,0.013,0.60,1.00,1.00,0.46,Run
4.390,0.013,0.60,0.02,0.02,0.46,Run
4.403,0.013,0.60,1.00,1.00,0.46,Run
4.416,0.013,0.60,0.02,0.02,0.46,Run
4.428,0.013,0.60,1.00,1.00,0.45,Run
4.441,0.013,0.60,0.03,0.03,0.45,Run
4.452,0.012,0.60,1.00,1.00,0.45,Run
4.465,0.012,0.60,0.02,0.02,0.45,Run
4.477,0.013,0.60,1.00,1.00,0.44,Run
4.488,0.010,0.60,-0.06,-0.06,0.44,Run
4.500,0.013,0.60,1.00,1.00,0.44,Run
4.512,0.012,0.60,0.01,0.01,0.43,Run
4.525,0.013,0.60,1.00,1.00,0.43,Run
4.537,0.013,0.60,0.03,0.03,0.43,Run
4.550,0.013,0.60,1.00,1.00,0.43,Run
4.563,0.013,0.60,0.03,0.03,0.42,Run
4.574,0.012,0.60,1.00,1.00,0.42,Run
4.587,0.013,0.60,0.03,0.03,0.42,Run
4.598,0.011,0.60,1.00,1.00,0.42,Run
4.610,0.013,0.60,0.03,0.03,0.41,Run
4.623,0.013,0.60,1.00,1.00,0.41,Run
4.635,0.013,0.60,0.03,0.03,0.41,Run
4.648,0.012,0.60,1.00,1.00,0.40,Run
4.660,0.013,0.60,0.03,0.03,0.40,Run
4.672,0.012,0.60,1.00,1.00,0.40,Run
4.685,0.012,0.60,0.02,0.02,0.40,Run
4.697,0.013,0.60,1.00,1.00,0.39,Run
4.710,0.013,0.60,0.03,0.03,0.39,Run
4.722,0.013,0.60,1.00,1.00,0.39,Run
4.733,0.011,0.60,-0.02,-0.02,0.38,Run
4.744,0.011,0.60,1.00,1.00,0.38,Run
4.757,0.013,0.60,0.04,0.04,0.38,Run
4.769,0.013,0.60,1.00,1.00,0.38,Run
4.782,0.013,0.60,0.04,0.04,0.37,Run
4.792,0.011,0.60,1.00,1.00,0.37,Run
4.805,0.013,0.60,0.04,0.04,0.37,Run
4.817,0.013,0.60,1.00,1.00,0.37,Run
